Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
AirForce Delta Strike,PS2,2004,Simulation,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.11,66.0,22.0,7.0,6.0,KCE Studios,T,PlayStation
Pimp My Ride,Wii,2008,Racing,Activision,0.1,0.0,0.0,0.01,0.11,26.0,4.0,3.8,8.0,Eutechnyx,T,Nintendo
Capcom vs. SNK 2 EO,GC,2002,Fighting,Capcom,0.09,0.02,0.0,0.0,0.11,68.0,20.0,8.9,27.0,Capcom,T,Nintendo
Hot Wheels Velocity X,GC,2002,Racing,THQ,0.09,0.02,0.0,0.0,0.11,55.0,4.0,6.4,5.0,Beyond Games,E,Nintendo
Open Season,X360,2006,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,59.0,15.0,7.3,9.0,Ubisoft,E10+,Microsoft
de Blob 2,DS,2011,Platform,THQ,0.08,0.02,0.0,0.01,0.11,75.0,11.0,8.2,6.0,Halfbrick Studios,E,Nintendo
Call of Juarez: The Cartel,PC,2011,Shooter,Ubisoft,0.05,0.05,0.0,0.01,0.11,51.0,12.0,3.3,126.0,Ubisoft,M,Microsoft
Space Chimps,X360,2008,Platform,Brash Entertainment,0.1,0.0,0.0,0.01,0.11,57.0,7.0,5.3,12.0,Red Tribe,E10+,Microsoft
FIFA Soccer 06,PSP,2005,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11,77.0,17.0,7.7,20.0,EA Sports,E,PlayStation
JASF: Jane's Advanced Strike Fighters,PS3,2011,Simulation,Deep Silver,0.07,0.03,0.0,0.01,0.11,41.0,7.0,3.1,7.0,Trickstar Games,T,PlayStation
Digimon Story: Cyber Sleuth,PS4,2016,Role-Playing,Namco Bandai Games,0.0,0.1,0.0,0.02,0.11,75.0,45.0,8.5,289.0,Media Vision,T,PlayStation
Cloudy With a Chance of Meatballs,Wii,2009,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,68.0,4.0,5.3,4.0,Ubisoft Shanghai,E,Nintendo
The Settlers,DS,2007,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,39.0,6.0,5.6,7.0,Blue Byte,E,Nintendo
Stronghold,PC,2001,Strategy,Gathering of Developers,0.0,0.09,0.0,0.02,0.11,81.0,19.0,8.9,224.0,FireFly Studios,T,Microsoft
Ridge Racer Unbounded,X360,2012,Racing,Namco Bandai Games,0.05,0.05,0.0,0.01,0.11,71.0,59.0,7.7,56.0,Bugbear,T,Microsoft
Mortal Kombat: Deception,GC,2005,Fighting,Midway Games,0.09,0.02,0.0,0.0,0.11,77.0,14.0,8.9,15.0,Midway,M,Nintendo
ESPN NHL Hockey,XB,2003,Sports,Sega,0.08,0.02,0.0,0.0,0.11,88.0,25.0,8.4,24.0,Kush Games,E,Microsoft
John Daly's ProStroke Golf,PS3,2010,Sports,O-Games,0.09,0.01,0.0,0.01,0.11,58.0,23.0,4.1,8.0,Gusto Games,E,PlayStation
XXX,GBA,2002,Action,Activision,0.08,0.03,0.0,0.0,0.11,50.0,13.0,5.0,4.0,Digital Eclipse,E,Nintendo
Truth or Lies,X360,2010,Misc,THQ,0.07,0.03,0.0,0.01,0.11,28.0,6.0,5.2,6.0,THQ,T,Microsoft
Worms Forts: Under Siege,PS2,2004,Strategy,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11,63.0,21.0,8.0,15.0,Team 17,T,PlayStation
Project: Snowblind,XB,2005,Action,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,79.0,44.0,7.0,10.0,Crystal Dynamics,T,Microsoft
Astro Boy: The Video Game,PS2,2009,Action,D3Publisher,0.05,0.04,0.0,0.01,0.11,56.0,4.0,5.0,4.0,High Voltage Software,E10+,PlayStation
Gabrielle's Ghostly Groove 3D,3DS,2011,Adventure,Funbox Media,0.08,0.02,0.0,0.01,0.11,62.0,9.0,7.4,9.0,Santa Entertainment,E,Nintendo
Cake Mania,DS,2007,Puzzle,Majesco Entertainment,0.09,0.01,0.0,0.01,0.11,55.0,23.0,6.1,7.0,Digital Embryo,E,Nintendo
Disney's Extreme Skate Adventure,XB,2003,Sports,Activision,0.08,0.02,0.0,0.0,0.11,76.0,15.0,8.3,7.0,Toys for Bob,E,Microsoft
Odama,GC,2006,Misc,Nintendo,0.07,0.02,0.02,0.0,0.11,62.0,42.0,8.0,17.0,Vivarium,E10+,Nintendo
Karaoke Revolution Presents American Idol Encore,X360,2008,Misc,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,70.0,7.0,7.0,6.0,Blitz Games,E,Microsoft
Naval Ops: Warship Gunner,PS2,2003,Simulation,Tecmo Koei,0.05,0.04,0.0,0.01,0.11,67.0,17.0,8.9,23.0,Micro Cabin,T,PlayStation
Bionicle Heroes,GC,2006,Shooter,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,51.0,4.0,5.2,5.0,Traveller's Tales,E10+,Nintendo
The King of Fighters 2000/2001,PS2,2003,Fighting,Ignition Entertainment,0.05,0.04,0.0,0.01,0.11,71.0,31.0,8.6,17.0,SNK Playmore,T,PlayStation
Valkyrie Drive: Bhikkhuni,PSV,2015,Action,PQube,0.0,0.03,0.07,0.01,0.11,72.0,7.0,8.5,11.0,Marvelous Inc.,M,PlayStation
Bodycount,PS3,2011,Shooter,Codemasters,0.05,0.05,0.0,0.02,0.11,50.0,40.0,3.5,28.0,Guildford Studio,M,PlayStation
Ninja Assault,PS2,2002,Shooter,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,60.0,17.0,5.3,4.0,Namco,T,PlayStation
Samurai Warriors 4,PSV,2014,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,76.0,5.0,8.6,18.0,Omega Force,T,PlayStation
Alias,PS2,2004,Action,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11,64.0,31.0,8.0,10.0,Acclaim Studios Cheltenham,T,PlayStation
Calling,Wii,2009,Adventure,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11,49.0,28.0,6.7,16.0,Hudson Entertainment,T,Nintendo
Night at the Museum: Battle of the Smithsonian,X360,2009,Action,Majesco Entertainment,0.07,0.03,0.0,0.01,0.11,50.0,15.0,7.1,8.0,"Majesco Games, Majesco",E10+,Microsoft
Spyborgs,Wii,2009,Action,Capcom,0.09,0.01,0.0,0.01,0.11,66.0,30.0,6.3,6.0,Bionic Games,T,Nintendo
NHL Rivals 2004,XB,2003,Sports,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,65.0,39.0,8.8,20.0,Microsoft Game Studios,E,Microsoft
Bodycount,X360,2011,Shooter,Codemasters,0.07,0.03,0.0,0.01,0.11,53.0,61.0,4.7,73.0,Guildford Studio,M,Microsoft
Avatar: The Last Airbender,PSP,2006,Adventure,THQ,0.1,0.0,0.0,0.01,0.11,57.0,9.0,6.3,10.0,TOSE,E10+,PlayStation
Death Jr.: Root of Evil,Wii,2008,Platform,Eidos Interactive,0.1,0.0,0.0,0.01,0.11,71.0,14.0,8.1,14.0,Backbone Entertainment,T,Nintendo
Michael Phelps: Push the Limit,X360,2011,Sports,505 Games,0.09,0.01,0.0,0.01,0.11,48.0,10.0,3.5,6.0,Blitz Games,E,Microsoft
Lost in Blue,DS,2005,Adventure,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11,69.0,33.0,7.8,21.0,Konami Computer Entertainment Hawaii,E10+,Nintendo
Batman: Return to Arkham,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.05,0.05,0.0,0.01,0.11,77.0,6.0,8.2,43.0,"Rocksteady Studios, Virtuos",T,Microsoft
Constantine,PS2,2005,Action,SCi,0.05,0.04,0.0,0.01,0.11,58.0,29.0,7.4,24.0,Bits Studios,M,PlayStation
Charlie and the Chocolate Factory,XB,2005,Adventure,Global Star,0.08,0.02,0.0,0.0,0.11,39.0,20.0,0.5,8.0,"High Voltage Software, Backbone Entertainment",E,Microsoft
Dynasty Tactics 2,PS2,2003,Strategy,Tecmo Koei,0.05,0.04,0.0,0.01,0.11,78.0,18.0,9.1,13.0,Koei,T,PlayStation
Real World Golf,PS2,2005,Sports,Valcon Games,0.05,0.04,0.0,0.01,0.11,73.0,11.0,6.3,4.0,"Aqua Pacific, In2Games",E,PlayStation
Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004,Platform,Electronic Arts,0.08,0.02,0.0,0.0,0.11,69.0,29.0,8.8,4.0,Krome Studios,E,Microsoft
Blazblue: Continuum Shift Extend,PSV,2011,Fighting,PQube,0.03,0.05,0.02,0.02,0.11,83.0,28.0,7.5,97.0,Arc System Works,T,PlayStation
Mushroom Men: Rise of the Fungi,DS,2008,Action,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,45.0,16.0,7.3,4.0,Red Fly Studio,E,Nintendo
The Polar Express,GC,2004,Adventure,THQ,0.08,0.02,0.0,0.0,0.11,40.0,7.0,4.7,9.0,Blue Tongue Entertainment,E,Nintendo
BMX XXX,XB,2002,Sports,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.11,58.0,26.0,7.8,9.0,"Z-Axis, Ltd.",M,Microsoft
Frogger: Helmet Chaos,PSP,2005,Platform,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,66.0,18.0,6.4,5.0,Konami Computer Entertainment Hawaii,E,PlayStation
Pimp My Ride,X360,2006,Racing,Activision,0.1,0.0,0.0,0.01,0.11,38.0,14.0,3.8,29.0,Eutechnyx,T,Microsoft
RIGS: Mechanized Combat League,PS4,2016,Action,Sony Computer Entertainment,0.03,0.05,0.01,0.02,0.11,79.0,42.0,7.9,76.0,Guerilla Cambridge,T,PlayStation
Hellboy: The Science of Evil,X360,2008,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,44.0,31.0,5.7,9.0,Krome Studios,T,Microsoft
NBA Live 16,XOne,2015,Sports,Electronic Arts,0.09,0.01,0.0,0.01,0.11,60.0,17.0,5.6,62.0,EA Sports,E,Microsoft
Sonic Generations,PC,2011,Platform,Sega,0.02,0.07,0.0,0.02,0.11,77.0,11.0,8.3,337.0,Sega,E,Microsoft
Astro Boy: The Video Game,Wii,2009,Action,D3Publisher,0.1,0.0,0.0,0.01,0.11,48.0,17.0,3.5,4.0,High Voltage Software,E10+,Nintendo
[Prototype 2],PC,2012,Action,Activision,0.07,0.03,0.0,0.01,0.11,76.0,12.0,6.4,389.0,Radical Entertainment,M,Microsoft
Cabela's North American Adventures,X360,2010,Sports,Activision,0.1,0.0,0.0,0.01,0.11,51.0,5.0,9.0,4.0,FUN Labs,T,Microsoft
Rengoku: The Tower of Purgatory,PSP,2005,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,43.0,30.0,5.6,22.0,Neverland,M,PlayStation
Bust-A-Move DS,DS,2005,Puzzle,505 Games,0.08,0.02,0.0,0.01,0.11,75.0,14.0,7.0,6.0,Happy Happening,E,Nintendo
God Eater 2: Rage Burst,PS4,2015,Role-Playing,Namco Bandai Games,0.0,0.01,0.09,0.0,0.11,69.0,35.0,8.0,79.0,Shift,T,PlayStation
BlazBlue: Continuum Shift II,3DS,2011,Fighting,PQube,0.05,0.01,0.04,0.01,0.11,64.0,14.0,6.1,19.0,Arc System Works,T,Nintendo
Mega Man Zero 4,GBA,2005,Platform,Capcom,0.08,0.03,0.0,0.0,0.11,77.0,17.0,9.1,21.0,Inti,E,Nintendo
NASCAR '14,PS3,2014,Racing,Deep Silver,0.09,0.0,0.0,0.02,0.11,67.0,7.0,4.6,20.0,Eutechnyx,E,PlayStation
Where the Wild Things Are,PS3,2009,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0.0,0.01,0.11,53.0,8.0,4.8,4.0,Griptonite Games,E10+,PlayStation
DJ Max Fever,PSP,2009,Misc,PM Studios,0.09,0.0,0.0,0.01,0.11,77.0,5.0,6.5,13.0,Pentavision Entertainment,T,PlayStation
Shrek: Forever After,X360,2010,Platform,Activision,0.1,0.0,0.0,0.01,0.11,62.0,22.0,6.2,9.0,Xpec,E10+,Microsoft
Dawn of Discovery,DS,2009,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11,82.0,11.0,7.3,7.0,Keen Games,E,Nintendo
Pro Evolution Soccer 2016,XOne,2015,Sports,Konami Digital Entertainment,0.04,0.06,0.0,0.01,0.11,85.0,14.0,6.2,144.0,Konami,E,Microsoft
Tiger Woods PGA Tour 06,GC,2005,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.11,82.0,19.0,4.8,4.0,EA Sports,E,Nintendo
ArmA III,PC,2013,Shooter,Bohemia Interactive,0.0,0.1,0.0,0.01,0.11,74.0,38.0,7.4,866.0,Bohemia Interactive,M,Microsoft
FIFA World Cup Germany 2006,PSP,2006,Sports,Electronic Arts,0.1,0.0,0.0,0.01,0.11,72.0,15.0,7.3,8.0,EA Canada,E,PlayStation
Reign of Fire,GC,2002,Shooter,BAM! Entertainment,0.08,0.02,0.0,0.0,0.11,54.0,9.0,5.9,7.0,Kuju Entertainment,T,Nintendo
MLB 14: The Show,PSV,2014,Sports,Sony Computer Entertainment America,0.08,0.0,0.0,0.03,0.11,68.0,6.0,7.0,25.0,SCEA San Diego Studios,E,PlayStation
Rogue Warrior,X360,2009,Shooter,Bethesda Softworks,0.09,0.01,0.0,0.01,0.11,28.0,33.0,2.8,64.0,Rebellion,M,Microsoft
Mace Griffin: Bounty Hunter,XB,2003,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,64.0,27.0,8.2,11.0,Warthog,M,Microsoft
Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,0.06,0.04,0.0,0.01,0.11,64.0,4.0,6.1,16.0,Coyote Developments,M,PlayStation
Fight Club,XB,2004,Fighting,Vivendi Games,0.08,0.02,0.0,0.0,0.11,37.0,29.0,4.7,13.0,Genuine Games,M,Microsoft
Tom Clancy's Splinter Cell: Conviction,PC,2010,Action,Ubisoft,0.0,0.08,0.0,0.02,0.11,83.0,20.0,5.2,672.0,Ubisoft Montreal,M,Microsoft
FlatOut: Ultimate Carnage,X360,2007,Racing,Empire Interactive,0.07,0.02,0.0,0.01,0.11,80.0,44.0,8.8,66.0,Bugbear,T,Microsoft
Digimon Digital Card Battle,PS,1999,Strategy,Namco Bandai Games,0.06,0.04,0.0,0.01,0.11,51.0,5.0,9.0,44.0,Bandai,T,PlayStation
Dragon Ball Z: Battle of Z,PSV,2014,Fighting,Namco Bandai Games,0.0,0.04,0.06,0.01,0.11,66.0,7.0,7.5,54.0,Artdink,T,PlayStation
Aquapazza: Aquaplus Dream Match,PS3,2012,Fighting,Aqua Plus,0.05,0.0,0.05,0.01,0.11,75.0,13.0,7.8,20.0,Examu,T,PlayStation
Lucha Libre AAA: Heroes del Ring,PS3,2010,Fighting,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,54.0,6.0,7.1,10.0,Immersion Software & Graphics,T,PlayStation
Dead to Rights II,XB,2005,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,54.0,35.0,7.4,5.0,Namco,M,Microsoft
Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,60.0,7.0,6.5,10.0,Vicious Cycle,E10+,Microsoft
Trauma Center: Under the Knife 2,DS,2008,Simulation,Atlus,0.1,0.0,0.0,0.01,0.11,79.0,29.0,8.5,11.0,Vanguard,T,Nintendo
SimCity 2000,GBA,2003,Simulation,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,62.0,9.0,7.8,11.0,Full-Fat,E,Nintendo
X-Men: The Official Game,DS,2006,Action,Activision,0.1,0.0,0.0,0.01,0.1,50.0,17.0,7.8,6.0,Amaze Entertainment,E10+,Nintendo
"Sakura Wars: So Long, My Love",Wii,2010,Role-Playing,Ackkstudios,0.05,0.04,0.0,0.01,0.1,75.0,30.0,7.3,31.0,Idea Factory,T,Nintendo
Mind Zero,PSV,2013,Role-Playing,GungHo,0.05,0.0,0.04,0.02,0.1,59.0,13.0,6.0,72.0,Zerodiv,T,PlayStation
Rocky Balboa,PSP,2007,Sports,Ubisoft,0.01,0.09,0.0,0.01,0.1,58.0,17.0,6.6,11.0,Ubisoft,T,PlayStation
Gravity Games Bike: Street Vert Dirt,PS2,2002,Sports,Midway Games,0.05,0.04,0.0,0.01,0.1,24.0,12.0,4.1,27.0,Midway,T,PlayStation
Top Spin,PS2,2005,Sports,Take-Two Interactive,0.05,0.04,0.0,0.01,0.1,67.0,28.0,7.8,12.0,Pam Development,E,PlayStation
Family Feud: 2012 Edition,X360,2011,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.1,47.0,4.0,5.3,6.0,Ubisoft,E10+,Microsoft
UFC: Tapout 2,XB,2003,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1,66.0,14.0,7.3,4.0,DreamFactory,T,Microsoft
The Book of Unwritten Tales,PC,2009,Adventure,HMH Interactive,0.0,0.08,0.0,0.02,0.1,82.0,32.0,8.2,144.0,KING Art,T,Microsoft
The Godfather: Mob Wars,PSP,2006,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1,59.0,34.0,7.9,16.0,Page 44 Studios,M,PlayStation
Vexx,XB,2003,Platform,Acclaim Entertainment,0.08,0.02,0.0,0.0,0.1,70.0,21.0,8.5,10.0,Acclaim,T,Microsoft
F1 Career Challenge,PS2,2003,Racing,Electronic Arts,0.05,0.04,0.0,0.01,0.1,70.0,15.0,7.7,15.0,Electronic Arts,E,PlayStation
Pariah,XB,2005,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1,70.0,52.0,7.4,19.0,Digital Extremes,M,Microsoft
Metal Slug 3,XB,2004,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,76.0,56.0,5.1,15.0,SNK,T,Microsoft
Sacred 3,PS3,2014,Role-Playing,Deep Silver,0.03,0.04,0.03,0.01,0.1,56.0,13.0,3.4,46.0,"Deep Silver, Keen Games",M,PlayStation
Winning Eleven: Pro Evolution Soccer 2007,X360,2006,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,79.0,22.0,6.5,33.0,KCET,E,Microsoft
Banjo-Pilot,GBA,2005,Racing,THQ,0.07,0.03,0.0,0.0,0.1,68.0,22.0,5.9,9.0,Rare Ltd.,E,Nintendo
Gallop Racer 2006,PS2,2005,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1,69.0,15.0,8.3,8.0,Tecmo,E,PlayStation
Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,0.03,0.06,0.0,0.01,0.1,81.0,65.0,7.3,1170.0,InXile Entertainment,M,Microsoft
The First Templar,X360,2011,Action,Kalypso Media,0.06,0.04,0.0,0.01,0.1,52.0,21.0,6.3,26.0,Haemimont,T,Microsoft
Patapon 2,PSP,2008,Misc,Sony Computer Entertainment,0.0,0.03,0.06,0.01,0.1,81.0,49.0,8.3,62.0,SCE Japan Studio,E,PlayStation
Frogger: Ancient Shadow,PS2,2005,Platform,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.1,54.0,17.0,4.0,5.0,Hudson Soft,E,PlayStation
Princess Debut,DS,2008,Misc,Cave,0.1,0.0,0.0,0.01,0.1,71.0,6.0,7.4,7.0,Cave,E,Nintendo
Pro Evolution Soccer 2014,PC,2013,Action,Konami Digital Entertainment,0.0,0.1,0.0,0.01,0.1,74.0,9.0,4.4,239.0,Konami,E,Microsoft
Metal Arms: Glitch in the System,GC,2003,Shooter,Vivendi Games,0.08,0.02,0.0,0.0,0.1,83.0,30.0,9.3,19.0,Swingin' Ape,T,Nintendo
Tom Clancy's Splinter Cell: Chaos Theory,GC,2005,Action,Ubisoft,0.08,0.02,0.0,0.0,0.1,81.0,28.0,8.5,15.0,Ubisoft Montreal,M,Nintendo
Escape From Monkey Island,PS2,2001,Adventure,LucasArts,0.05,0.04,0.0,0.01,0.1,84.0,21.0,8.2,11.0,LucasArts,T,PlayStation
The Lord of the Rings: Conquest,DS,2009,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.1,61.0,9.0,7.8,6.0,Artificial Mind and Movement,E10+,Nintendo
Gretzky NHL,PSP,2005,Sports,Sony Computer Entertainment,0.1,0.0,0.0,0.01,0.1,61.0,23.0,7.4,10.0,Page 44 Studios,E,PlayStation
Dropship: United Peace Force,PS2,2002,Simulation,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1,78.0,17.0,8.6,10.0,SCEE,T,PlayStation
Road Rash: Jailbreak,GBA,2003,Racing,Zoo Digital Publishing,0.07,0.03,0.0,0.0,0.1,78.0,15.0,9.3,23.0,Magic Pockets,T,Nintendo
Syberia,XB,2003,Action,Microids,0.08,0.02,0.0,0.0,0.1,72.0,17.0,7.0,5.0,Microids,T,Microsoft
Thrillville: Off the Rails,PSP,2007,Strategy,LucasArts,0.09,0.0,0.0,0.01,0.1,72.0,7.0,0.6,24.0,Frontier Developments,E10+,PlayStation
Cloudy With a Chance of Meatballs,PS3,2009,Platform,Ubisoft,0.09,0.01,0.0,0.01,0.1,66.0,9.0,6.0,5.0,Ubisoft Shanghai,E,PlayStation
G1 Jockey 3,PS2,2002,Sports,THQ,0.02,0.01,0.07,0.0,0.1,71.0,12.0,9.0,10.0,Koei/Inis,E,PlayStation
Exit DS,DS,2008,Puzzle,Square Enix,0.09,0.0,0.01,0.01,0.1,64.0,25.0,6.7,6.0,Moss,E,Nintendo
Riviera: The Promised Land,GBA,2004,Role-Playing,Sting,0.07,0.03,0.0,0.0,0.1,76.0,26.0,9.2,21.0,Sting,T,Nintendo
Blades of Time,X360,2012,Action,Konami Digital Entertainment,0.07,0.02,0.0,0.01,0.1,52.0,23.0,6.5,30.0,Gaijin Entertainment,M,Microsoft
Yggdra Union: We'll Never Fight Alone,PSP,2008,Role-Playing,Sting,0.05,0.0,0.04,0.01,0.1,73.0,17.0,7.9,18.0,Sting,T,PlayStation
Bujingai: The Forsaken City,PS2,2003,Fighting,505 Games,0.05,0.04,0.0,0.01,0.1,72.0,28.0,7.5,14.0,Taito Corporation,T,PlayStation
Universe at War: Earth Assault,X360,2008,Action,Sega,0.09,0.01,0.0,0.01,0.1,66.0,44.0,8.3,57.0,Petroglyph,T,Microsoft
Death By Degrees,PS2,2005,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1,51.0,45.0,6.2,24.0,Namco,M,PlayStation
Rome: Total War,PC,2004,Strategy,Activision,0.0,0.09,0.0,0.02,0.1,92.0,58.0,9.1,1050.0,Creative Assembly,T,Microsoft
Doom 3,PC,2004,Shooter,Activision,0.05,0.04,0.0,0.01,0.1,87.0,83.0,7.6,896.0,id Software,M,Microsoft
Ride,XOne,2015,Racing,Milestone S.r.l.,0.04,0.05,0.0,0.01,0.1,54.0,9.0,5.3,17.0,Milestone S.r.l,E,Microsoft
NASCAR The Game: Inside Line,X360,2012,Racing,Activision,0.09,0.0,0.0,0.01,0.1,72.0,7.0,3.4,27.0,Eutechnyx,E,Microsoft
JU-ON: The Grudge,Wii,2009,Action,Rising Star Games,0.07,0.01,0.01,0.01,0.1,39.0,32.0,5.6,34.0,FeelPlus,M,Nintendo
Colin McRae Rally 04,XB,2004,Racing,Codemasters,0.08,0.02,0.0,0.0,0.1,84.0,33.0,8.1,19.0,Codemasters,E,Microsoft
FIFA Street,XB,2005,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,60.0,21.0,8.0,9.0,EA Canada,E,Microsoft
The Sims 4: City Living,PC,2016,Simulation,Electronic Arts,0.02,0.08,0.0,0.01,0.1,77.0,10.0,5.7,30.0,Maxis,T,Microsoft
Hot Wheels: Stunt Track Challenge,XB,2004,Racing,THQ,0.08,0.02,0.0,0.0,0.1,63.0,11.0,6.2,5.0,Climax Group,E,Microsoft
Blitz: The League II,X360,2008,Sports,Midway Games,0.08,0.01,0.0,0.01,0.1,68.0,34.0,7.2,13.0,Midway,M,Microsoft
Miami Law,DS,2009,Adventure,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,56.0,14.0,8.8,4.0,Hudson Entertainment,T,Nintendo
Capcom vs. SNK 2 EO,XB,2003,Fighting,Capcom,0.08,0.02,0.0,0.0,0.1,80.0,26.0,8.7,13.0,Capcom,T,Microsoft
Hunter: The Reckoning,GC,2002,Action,Virgin Interactive,0.08,0.02,0.0,0.0,0.1,70.0,13.0,7.6,7.0,High Voltage Software,M,Nintendo
Baten Kaitos Origins,GC,2006,Role-Playing,Unknown,0.06,0.02,0.02,0.0,0.1,75.0,21.0,8.9,23.0,"Monolith Soft, Namco Bandai Games",T,Nintendo
E·O·E: Eve of Extinction,PS2,2002,Fighting,Eidos Interactive,0.04,0.03,0.02,0.01,0.1,57.0,28.0,7.2,6.0,Yuke's,T,PlayStation
NHL 2004,GC,2003,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,85.0,18.0,8.4,7.0,EA Sports,E,Nintendo
Surf's Up,X360,2007,Sports,Ubisoft,0.09,0.0,0.0,0.01,0.1,61.0,15.0,6.1,9.0,Ubisoft,E10+,Microsoft
X-Men: The Official Game,XB,2006,Action,Activision,0.08,0.02,0.0,0.0,0.1,53.0,38.0,8.1,7.0,"Z-Axis, Ltd.",T,Microsoft
RLH: Run Like Hell,PS2,2002,Shooter,Virgin Interactive,0.05,0.04,0.0,0.01,0.1,58.0,27.0,8.2,9.0,Digital Mayhem,M,PlayStation
Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1,71.0,17.0,6.3,39.0,5TH Cell,E10+,Nintendo
The Ant Bully,PS2,2006,Platform,Midway Games,0.05,0.04,0.0,0.01,0.1,52.0,19.0,4.2,6.0,Artificial Mind and Movement,E10+,PlayStation
Conflict: Global Terror,XB,2005,Shooter,SCi,0.08,0.02,0.0,0.0,0.1,62.0,24.0,7.9,8.0,Pivotal Games,M,Microsoft
Monster Rancher EVO,PS2,2005,Role-Playing,Tecmo Koei,0.02,0.02,0.05,0.01,0.1,58.0,16.0,6.8,8.0,Tecmo,E10+,PlayStation
Terraria,PSV,2013,Action,Screenlife,0.0,0.01,0.09,0.0,0.1,85.0,17.0,7.8,112.0,Engine Software,T,PlayStation
The Whispered World,PC,2009,Adventure,Deep Silver,0.0,0.08,0.0,0.02,0.1,70.0,41.0,7.6,77.0,Daedalic Entertainment,E,Microsoft
Agatha Christie: The ABC Murders,DS,2009,Adventure,JoWood Productions,0.08,0.01,0.0,0.01,0.1,53.0,11.0,6.5,4.0,Dreamcatcher,T,Nintendo
Help Wanted: 50 Wacky Jobs,Wii,2008,Simulation,Hudson Soft,0.06,0.03,0.0,0.01,0.1,65.0,12.0,7.0,5.0,Hudson Soft,E10+,Nintendo
Beach Spikers: Virtua Beach Volleyball,GC,2002,Sports,Sega,0.08,0.02,0.0,0.0,0.1,76.0,31.0,8.1,9.0,Sega AM2,E,Nintendo
Draglade,DS,2007,Fighting,505 Games,0.09,0.0,0.0,0.01,0.1,71.0,23.0,7.5,4.0,Dimps Corporation,E10+,Nintendo
Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1,68.0,7.0,6.2,20.0,5TH Cell,E10+,Nintendo
Jade Cocoon 2,PS2,2001,Role-Playing,Ubisoft,0.05,0.04,0.0,0.01,0.1,76.0,16.0,7.8,22.0,Genki,T,PlayStation
Mana Khemia: Student Alliance,PSP,2008,Role-Playing,Nippon Ichi Software,0.06,0.0,0.03,0.01,0.1,41.0,19.0,5.3,37.0,Gust,E10+,PlayStation
