Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
de Blob 2,DS,2011,Platform,THQ,0.08,0.02,0.0,0.01,0.11,75.0,11.0,8.2,6.0,Halfbrick Studios,E,Nintendo
Cloudy With a Chance of Meatballs,Wii,2009,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11,68.0,4.0,5.3,4.0,Ubisoft Shanghai,E,Nintendo
The Settlers,DS,2007,Action,Ubisoft,0.1,0.0,0.0,0.01,0.11,39.0,6.0,5.6,7.0,Blue Byte,E,Nintendo
Mortal Kombat: Deception,GC,2005,Fighting,Midway Games,0.09,0.02,0.0,0.0,0.11,77.0,14.0,8.9,15.0,Midway,M,Nintendo
XXX,GBA,2002,Action,Activision,0.08,0.03,0.0,0.0,0.11,50.0,13.0,5.0,4.0,Digital Eclipse,E,Nintendo
Gabrielle's Ghostly Groove 3D,3DS,2011,Adventure,Funbox Media,0.08,0.02,0.0,0.01,0.11,62.0,9.0,7.4,9.0,Santa Entertainment,E,Nintendo
Cake Mania,DS,2007,Puzzle,Majesco Entertainment,0.09,0.01,0.0,0.01,0.11,55.0,23.0,6.1,7.0,Digital Embryo,E,Nintendo
Odama,GC,2006,Misc,Nintendo,0.07,0.02,0.02,0.0,0.11,62.0,42.0,8.0,17.0,Vivarium,E10+,Nintendo
Bionicle Heroes,GC,2006,Shooter,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,51.0,4.0,5.2,5.0,Traveller's Tales,E10+,Nintendo
Calling,Wii,2009,Adventure,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11,49.0,28.0,6.7,16.0,Hudson Entertainment,T,Nintendo
Spyborgs,Wii,2009,Action,Capcom,0.09,0.01,0.0,0.01,0.11,66.0,30.0,6.3,6.0,Bionic Games,T,Nintendo
Death Jr.: Root of Evil,Wii,2008,Platform,Eidos Interactive,0.1,0.0,0.0,0.01,0.11,71.0,14.0,8.1,14.0,Backbone Entertainment,T,Nintendo
Lost in Blue,DS,2005,Adventure,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11,69.0,33.0,7.8,21.0,Konami Computer Entertainment Hawaii,E10+,Nintendo
Mushroom Men: Rise of the Fungi,DS,2008,Action,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,45.0,16.0,7.3,4.0,Red Fly Studio,E,Nintendo
The Polar Express,GC,2004,Adventure,THQ,0.08,0.02,0.0,0.0,0.11,40.0,7.0,4.7,9.0,Blue Tongue Entertainment,E,Nintendo
Astro Boy: The Video Game,Wii,2009,Action,D3Publisher,0.1,0.0,0.0,0.01,0.11,48.0,17.0,3.5,4.0,High Voltage Software,E10+,Nintendo
Bust-A-Move DS,DS,2005,Puzzle,505 Games,0.08,0.02,0.0,0.01,0.11,75.0,14.0,7.0,6.0,Happy Happening,E,Nintendo
BlazBlue: Continuum Shift II,3DS,2011,Fighting,PQube,0.05,0.01,0.04,0.01,0.11,64.0,14.0,6.1,19.0,Arc System Works,T,Nintendo
Mega Man Zero 4,GBA,2005,Platform,Capcom,0.08,0.03,0.0,0.0,0.11,77.0,17.0,9.1,21.0,Inti,E,Nintendo
Dawn of Discovery,DS,2009,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11,82.0,11.0,7.3,7.0,Keen Games,E,Nintendo
Tiger Woods PGA Tour 06,GC,2005,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.11,82.0,19.0,4.8,4.0,EA Sports,E,Nintendo
Reign of Fire,GC,2002,Shooter,BAM! Entertainment,0.08,0.02,0.0,0.0,0.11,54.0,9.0,5.9,7.0,Kuju Entertainment,T,Nintendo
Trauma Center: Under the Knife 2,DS,2008,Simulation,Atlus,0.1,0.0,0.0,0.01,0.11,79.0,29.0,8.5,11.0,Vanguard,T,Nintendo
SimCity 2000,GBA,2003,Simulation,Zoo Digital Publishing,0.08,0.03,0.0,0.0,0.11,62.0,9.0,7.8,11.0,Full-Fat,E,Nintendo
X-Men: The Official Game,DS,2006,Action,Activision,0.1,0.0,0.0,0.01,0.1,50.0,17.0,7.8,6.0,Amaze Entertainment,E10+,Nintendo
"Sakura Wars: So Long, My Love",Wii,2010,Role-Playing,Ackkstudios,0.05,0.04,0.0,0.01,0.1,75.0,30.0,7.3,31.0,Idea Factory,T,Nintendo
Banjo-Pilot,GBA,2005,Racing,THQ,0.07,0.03,0.0,0.0,0.1,68.0,22.0,5.9,9.0,Rare Ltd.,E,Nintendo
Princess Debut,DS,2008,Misc,Cave,0.1,0.0,0.0,0.01,0.1,71.0,6.0,7.4,7.0,Cave,E,Nintendo
Metal Arms: Glitch in the System,GC,2003,Shooter,Vivendi Games,0.08,0.02,0.0,0.0,0.1,83.0,30.0,9.3,19.0,Swingin' Ape,T,Nintendo
Tom Clancy's Splinter Cell: Chaos Theory,GC,2005,Action,Ubisoft,0.08,0.02,0.0,0.0,0.1,81.0,28.0,8.5,15.0,Ubisoft Montreal,M,Nintendo
The Lord of the Rings: Conquest,DS,2009,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.1,61.0,9.0,7.8,6.0,Artificial Mind and Movement,E10+,Nintendo
Road Rash: Jailbreak,GBA,2003,Racing,Zoo Digital Publishing,0.07,0.03,0.0,0.0,0.1,78.0,15.0,9.3,23.0,Magic Pockets,T,Nintendo
Exit DS,DS,2008,Puzzle,Square Enix,0.09,0.0,0.01,0.01,0.1,64.0,25.0,6.7,6.0,Moss,E,Nintendo
Riviera: The Promised Land,GBA,2004,Role-Playing,Sting,0.07,0.03,0.0,0.0,0.1,76.0,26.0,9.2,21.0,Sting,T,Nintendo
JU-ON: The Grudge,Wii,2009,Action,Rising Star Games,0.07,0.01,0.01,0.01,0.1,39.0,32.0,5.6,34.0,FeelPlus,M,Nintendo
Miami Law,DS,2009,Adventure,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,56.0,14.0,8.8,4.0,Hudson Entertainment,T,Nintendo
Hunter: The Reckoning,GC,2002,Action,Virgin Interactive,0.08,0.02,0.0,0.0,0.1,70.0,13.0,7.6,7.0,High Voltage Software,M,Nintendo
Baten Kaitos Origins,GC,2006,Role-Playing,Unknown,0.06,0.02,0.02,0.0,0.1,75.0,21.0,8.9,23.0,"Monolith Soft, Namco Bandai Games",T,Nintendo
NHL 2004,GC,2003,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1,85.0,18.0,8.4,7.0,EA Sports,E,Nintendo
Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1,71.0,17.0,6.3,39.0,5TH Cell,E10+,Nintendo
Agatha Christie: The ABC Murders,DS,2009,Adventure,JoWood Productions,0.08,0.01,0.0,0.01,0.1,53.0,11.0,6.5,4.0,Dreamcatcher,T,Nintendo
Help Wanted: 50 Wacky Jobs,Wii,2008,Simulation,Hudson Soft,0.06,0.03,0.0,0.01,0.1,65.0,12.0,7.0,5.0,Hudson Soft,E10+,Nintendo
Beach Spikers: Virtua Beach Volleyball,GC,2002,Sports,Sega,0.08,0.02,0.0,0.0,0.1,76.0,31.0,8.1,9.0,Sega AM2,E,Nintendo
Draglade,DS,2007,Fighting,505 Games,0.09,0.0,0.0,0.01,0.1,71.0,23.0,7.5,4.0,Dimps Corporation,E10+,Nintendo
Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1,68.0,7.0,6.2,20.0,5TH Cell,E10+,Nintendo
Van Helsing,GBA,2004,Action,Activision,0.07,0.03,0.0,0.0,0.1,33.0,11.0,6.3,6.0,Saffire,T,Nintendo
Sudoku Mania,DS,2006,Puzzle,Zoo Digital Publishing,0.09,0.0,0.0,0.01,0.1,25.0,4.0,3.5,4.0,FrontLine Studios,E,Nintendo
Myst,DS,2007,Adventure,Midway Games,0.09,0.0,0.0,0.01,0.1,43.0,25.0,3.5,6.0,Hoplite Research,E,Nintendo
Tom Clancy's Splinter Cell,GBA,2003,Action,Ubisoft,0.07,0.03,0.0,0.0,0.1,77.0,21.0,8.6,8.0,Ubisoft Montreal,T,Nintendo
Spider-Man: Web of Shadows,DS,2008,Action,Activision,0.09,0.0,0.0,0.01,0.1,77.0,12.0,7.5,14.0,Griptonite Games,E10+,Nintendo
Pinball Hall of Fame: The Williams Collection,3DS,2011,Misc,Crave Entertainment,0.09,0.0,0.0,0.01,0.1,67.0,5.0,7.3,8.0,Crave,E10+,Nintendo
Rolling Stone: Drum King,Wii,2009,Misc,505 Games,0.09,0.0,0.0,0.01,0.1,32.0,4.0,1.8,4.0,505 Games,T,Nintendo
X-Men: Destiny,Wii,2011,Action,Activision,0.07,0.02,0.0,0.01,0.1,36.0,10.0,4.5,15.0,Silicon Knights,T,Nintendo
Contact,DS,2006,Role-Playing,Rising Star Games,0.07,0.0,0.03,0.01,0.1,73.0,36.0,8.2,35.0,Grasshopper Manufacture,E10+,Nintendo
Opoona,Wii,2007,Role-Playing,Tecmo Koei,0.08,0.0,0.01,0.01,0.1,65.0,33.0,7.7,14.0,ArtePiazza,E10+,Nintendo
Universal Studios Theme Parks Adventure,GC,2001,Misc,Kemco,0.08,0.02,0.0,0.0,0.1,39.0,11.0,2.9,11.0,Kemco,T,Nintendo
Thor: God of Thunder,3DS,2011,Action,Sega,0.06,0.03,0.0,0.01,0.1,55.0,10.0,4.2,5.0,Red Fly Studio,T,Nintendo
Cubic Ninja,3DS,2011,Platform,Ubisoft,0.05,0.04,0.0,0.01,0.1,51.0,15.0,5.9,14.0,AQ Interactive,E,Nintendo
Harvest Moon: Frantic Farming,DS,2009,Puzzle,Rising Star Games,0.08,0.0,0.0,0.01,0.1,72.0,7.0,6.8,6.0,Natsume,E,Nintendo
Blue Dragon: Awakened Shadow,DS,2009,Role-Playing,Namco Bandai Games,0.06,0.0,0.03,0.0,0.1,63.0,27.0,6.6,10.0,Tri-Crescendo,E10+,Nintendo
Digimon World DS,DS,2006,Role-Playing,Namco Bandai Games,0.09,0.0,0.0,0.01,0.1,71.0,8.0,7.6,27.0,Bec,E10+,Nintendo
Tornado Outbreak,Wii,2009,Action,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1,71.0,7.0,8.2,5.0,Loose Cannon Studios,E10+,Nintendo
Shovel Knight,WiiU,2015,Platform,Yacht Club Games,0.05,0.04,0.0,0.01,0.1,88.0,24.0,8.3,280.0,Yacht Club Games,E,Nintendo
Heatseeker,Wii,2007,Action,Codemasters,0.08,0.0,0.0,0.01,0.1,62.0,25.0,6.2,32.0,IR Gurus,T,Nintendo
Castlevania Double Pack,GBA,2006,Platform,Konami Digital Entertainment,0.07,0.03,0.0,0.0,0.1,86.0,4.0,8.4,12.0,KCET,T,Nintendo
Cartoon Network: Punch Time Explosion,3DS,2011,Fighting,Deep Silver,0.07,0.02,0.0,0.01,0.1,58.0,16.0,5.9,28.0,Papaya Studios,E10+,Nintendo
"Blast Works: Build, Trade, Destroy",Wii,2008,Shooter,Eidos Interactive,0.09,0.0,0.0,0.01,0.1,78.0,30.0,7.7,17.0,BudCat,E,Nintendo
SNK vs. Capcom Card Fighters DS,DS,2006,Strategy,Ignition Entertainment,0.09,0.0,0.0,0.01,0.1,48.0,19.0,4.8,6.0,SNK Playmore,T,Nintendo
Pac-Man World 3,GC,2005,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,66.0,17.0,7.3,10.0,Blitz Games,E,Nintendo
Glory Days 2,DS,2007,Strategy,Ghostlight,0.08,0.0,0.0,0.01,0.09,73.0,28.0,7.3,6.0,odenis studio,E10+,Nintendo
Brain Age: Concentration Training,3DS,2012,Puzzle,Nintendo,0.09,0.0,0.0,0.01,0.09,71.0,11.0,7.9,17.0,Nintendo,E,Nintendo
Little League World Series Baseball 2008,Wii,2008,Sports,Activision,0.09,0.0,0.0,0.01,0.09,70.0,8.0,8.0,6.0,Now Production,E,Nintendo
Altered Beast: Guardian of the Realms,GBA,2002,Action,THQ,0.07,0.02,0.0,0.0,0.09,63.0,13.0,4.8,4.0,3d6 Games,T,Nintendo
Family Party: 30 Great Games,Wii,2008,Misc,D3Publisher,0.08,0.01,0.0,0.01,0.09,42.0,10.0,1.0,7.0,Tamsoft,E10+,Nintendo
Medal of Honor: Vanguard,Wii,2007,Shooter,Electronic Arts,0.06,0.03,0.0,0.01,0.09,56.0,29.0,7.0,24.0,BudCat,T,Nintendo
Code Lyoko: Quest for Infinity,Wii,2007,Action,Game Factory,0.07,0.01,0.0,0.01,0.09,58.0,15.0,8.5,8.0,The Game Factory,E10+,Nintendo
Alien Hominid,GC,2004,Shooter,O3 Entertainment,0.07,0.02,0.0,0.0,0.09,78.0,28.0,8.5,15.0,The Behemoth,T,Nintendo
Rygar: The Battle of Argus,Wii,2008,Action,Rising Star Games,0.09,0.0,0.0,0.01,0.09,52.0,29.0,7.0,4.0,Tecmo,T,Nintendo
Touch Detective,DS,2006,Adventure,505 Games,0.06,0.02,0.0,0.01,0.09,60.0,25.0,6.8,6.0,BeeWorks,E10+,Nintendo
InuYasha: Secret of the Divine Jewel,DS,2007,Role-Playing,Namco Bandai Games,0.09,0.0,0.0,0.01,0.09,46.0,13.0,7.6,17.0,Art,E10+,Nintendo
I-Ninja,GC,2003,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,77.0,18.0,7.6,8.0,Argonaut Games,T,Nintendo
Ultimate Mortal Kombat,DS,2007,Fighting,Midway Games,0.07,0.01,0.0,0.01,0.09,73.0,26.0,8.6,22.0,Other Ocean Interactive,M,Nintendo
Fighting Fantasy: The Warlock of Firetop Mountain,DS,2009,Role-Playing,Aspyr,0.08,0.0,0.0,0.01,0.09,45.0,10.0,8.1,31.0,Big Blue Bubble Inc.,T,Nintendo
NASCAR: Dirt to Daytona,GC,2002,Racing,Infogrames,0.07,0.02,0.0,0.0,0.09,85.0,8.0,7.3,7.0,Monster Games Inc.,E,Nintendo
Driver: Renegade,3DS,2011,Racing,Ubisoft,0.05,0.04,0.0,0.01,0.09,48.0,13.0,5.0,20.0,Ubisoft,M,Nintendo
Tom Clancy's EndWar,DS,2008,Strategy,Ubisoft,0.08,0.01,0.0,0.01,0.09,69.0,11.0,5.8,4.0,"Funatics Software, Funatics",T,Nintendo
Astro Boy: Omega Factor,GBA,2003,Action,THQ,0.06,0.02,0.0,0.0,0.09,85.0,37.0,8.6,18.0,Hitmaker,E,Nintendo
Fullmetal Alchemist: Dual Sympathy,DS,2005,Role-Playing,Empire Interactive,0.05,0.0,0.04,0.0,0.09,58.0,15.0,7.3,12.0,Natsume,T,Nintendo
Lock's Quest,DS,2008,Strategy,THQ,0.08,0.0,0.0,0.01,0.09,80.0,32.0,8.7,27.0,5TH Cell,E,Nintendo
Pokemon Rumble World,3DS,2015,Action,Nintendo,0.0,0.01,0.08,0.0,0.09,58.0,16.0,6.4,69.0,"Ambrella, The Pokemon Company",E10+,Nintendo
Spectral Force Genesis,DS,2008,Role-Playing,Nobilis,0.08,0.0,0.01,0.01,0.09,46.0,8.0,7.0,5.0,"Neverland, Idea Factory",T,Nintendo
Justice League Heroes,DS,2006,Role-Playing,Eidos Interactive,0.08,0.0,0.0,0.01,0.09,43.0,9.0,5.7,7.0,Sensory Sweep,E10+,Nintendo
Mystic Heroes,GC,2002,Action,Tecmo Koei,0.03,0.01,0.04,0.0,0.09,67.0,13.0,8.5,26.0,Koei,T,Nintendo
Mahjong Cub3D,3DS,2011,Puzzle,Sunsoft,0.07,0.0,0.02,0.0,0.09,67.0,11.0,5.3,4.0,SunSoft,E,Nintendo
Red Bull BC One,DS,2008,Misc,Playlogic Game Factory,0.08,0.0,0.0,0.01,0.09,48.0,15.0,5.3,8.0,Smack Down Productions,E,Nintendo
Ikaruga,GC,2003,Shooter,Atari,0.07,0.02,0.0,0.0,0.09,85.0,52.0,8.5,42.0,Treasure,E,Nintendo
The Mummy: Tomb of the Dragon Emperor,Wii,2008,Action,Vivendi Games,0.08,0.0,0.0,0.01,0.09,39.0,7.0,6.4,5.0,Eurocom Entertainment Software,T,Nintendo
Terraria,3DS,2016,Action,505 Games,0.0,0.04,0.05,0.0,0.09,71.0,6.0,7.1,21.0,Re-Logic,T,Nintendo
Digimon World 4,GC,2005,Role-Playing,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09,55.0,4.0,8.1,19.0,Bandai,E,Nintendo
Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005,Action,Activision,0.07,0.02,0.0,0.0,0.09,68.0,11.0,8.0,9.0,Krome Studios,E10+,Nintendo
The Ant Bully,Wii,2006,Platform,Midway Games,0.08,0.0,0.0,0.01,0.09,45.0,12.0,1.4,5.0,Artificial Mind and Movement,E10+,Nintendo
Jimmy Neutron: Boy Genius,GC,2002,Platform,THQ,0.07,0.02,0.0,0.0,0.09,42.0,4.0,5.1,7.0,Big Sky Software,E,Nintendo
Henry Hatsworth in the Puzzling Adventure,DS,2009,Puzzle,Electronic Arts,0.08,0.0,0.0,0.01,0.09,82.0,46.0,8.0,38.0,EA Tiburon,E,Nintendo
Spider-Man: Edge of Time,Wii,2011,Action,Activision,0.06,0.02,0.0,0.01,0.09,62.0,9.0,5.2,6.0,Beenox,T,Nintendo
Jumper: Griffin's Story,Wii,2008,Action,Eidos Interactive,0.08,0.0,0.0,0.01,0.09,28.0,5.0,2.5,11.0,Collision Studios,T,Nintendo
Rock Band 3,DS,2010,Misc,MTV Games,0.07,0.01,0.0,0.01,0.09,79.0,8.0,5.5,6.0,Backbone Entertainment,E10+,Nintendo
LEGO Star Wars II: The Original Trilogy,GBA,2006,Action,LucasArts,0.06,0.02,0.0,0.0,0.09,55.0,5.0,7.0,6.0,Amaze Entertainment,E,Nintendo
Top Gear Rally,GBA,2003,Racing,Kemco,0.06,0.02,0.0,0.0,0.09,78.0,12.0,7.6,5.0,Tantalus Interactive,E,Nintendo
BIT.TRIP COMPLETE,Wii,2011,Misc,Rising Star Games,0.06,0.02,0.0,0.01,0.09,84.0,19.0,8.7,18.0,Gaijin Games,E,Nintendo
XIII,GC,2003,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.09,73.0,27.0,7.7,20.0,Ubisoft Paris,M,Nintendo
Data East Arcade Classics,Wii,2010,Misc,Majesco Entertainment,0.08,0.0,0.0,0.01,0.09,56.0,7.0,8.2,5.0,G1M2,T,Nintendo
The Smurfs 2,WiiU,2013,Platform,Ubisoft,0.04,0.03,0.0,0.01,0.09,42.0,5.0,5.6,21.0,WayForward,E,Nintendo
Monster House,GBA,2006,Adventure,THQ,0.06,0.02,0.0,0.0,0.09,69.0,10.0,9.0,4.0,Artificial Mind and Movement,E,Nintendo
1 vs. 100,DS,2008,Misc,DSI Games,0.08,0.0,0.0,0.01,0.08,38.0,5.0,3.2,5.0,ECI,E,Nintendo
Knights in the Nightmare,DS,2008,Role-Playing,Sting,0.06,0.0,0.02,0.0,0.08,76.0,25.0,8.6,23.0,Sting,T,Nintendo
Marvel Nemesis: Rise of the Imperfects,DS,2005,Fighting,Electronic Arts,0.08,0.0,0.0,0.01,0.08,34.0,6.0,6.5,16.0,"EA Canada, Sensory Sweep",E10+,Nintendo
Nano Assault,3DS,2011,Shooter,Majesco Entertainment,0.08,0.0,0.0,0.01,0.08,75.0,8.0,7.7,18.0,Shin'en,E10+,Nintendo
Captain America: Super Soldier,3DS,2011,Action,Sega,0.05,0.02,0.0,0.01,0.08,51.0,9.0,5.0,6.0,High Voltage Software,T,Nintendo
Onimusha Tactics,GBA,2003,Strategy,Capcom,0.06,0.02,0.0,0.0,0.08,64.0,21.0,8.7,7.0,Capcom,T,Nintendo
Bomberman Jetters,GC,2002,Puzzle,Hudson Soft,0.06,0.02,0.0,0.0,0.08,70.0,21.0,7.9,10.0,Hudson,E,Nintendo
Mad Dog McCree: Gunslinger Pack,Wii,2009,Shooter,Majesco Entertainment,0.07,0.0,0.0,0.01,0.08,31.0,6.0,5.0,11.0,Digital Leisure Inc.,T,Nintendo
How to Train Your Dragon 2,WiiU,2014,Adventure,Little Orbit,0.03,0.05,0.0,0.01,0.08,47.0,4.0,4.9,7.0,Torus Games,E10+,Nintendo
Ultimate Brain Games,GBA,2003,Misc,Telegames,0.06,0.02,0.0,0.0,0.08,80.0,9.0,8.3,7.0,Cosmigo,E,Nintendo
Harvey Birdman: Attorney at Law,Wii,2008,Adventure,Capcom,0.08,0.0,0.0,0.01,0.08,60.0,28.0,7.8,5.0,High Voltage Software,T,Nintendo
Shining Force: Resurrection of the Dark Dragon,GBA,2004,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08,77.0,20.0,8.8,15.0,Amusement Vision,T,Nintendo
Shining Soul II,GBA,2003,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08,74.0,18.0,8.3,9.0,Grasshopper Manufacture,E,Nintendo
Hello Kitty: Roller Rescue,GC,2005,Action,Empire Interactive,0.06,0.02,0.0,0.0,0.08,64.0,14.0,6.8,6.0,Xpec,E,Nintendo
Metal Slug Advance,GBA,2004,Shooter,Ignition Entertainment,0.06,0.02,0.0,0.0,0.08,79.0,32.0,8.3,14.0,Noise Factory,T,Nintendo
Pac-Man World Rally,GC,2006,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.08,57.0,10.0,7.8,4.0,Smart Bomb Interactive,E,Nintendo
Miami Nights: Singles in the City,DS,2008,Simulation,Ubisoft,0.08,0.0,0.0,0.01,0.08,48.0,6.0,7.1,7.0,Gameloft,T,Nintendo
Death Jr. and the Science Fair of Doom,DS,2007,Platform,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.08,47.0,23.0,7.5,6.0,Foundation 9 Entertainment,E10+,Nintendo
Agatha Christie: Evil Under the Sun,Wii,2008,Adventure,The Adventure Company,0.06,0.01,0.0,0.01,0.08,46.0,6.0,7.3,6.0,AWE Games,T,Nintendo
Don King Boxing,DS,2009,Sports,Take-Two Interactive,0.06,0.01,0.0,0.01,0.08,71.0,4.0,7.8,5.0,Venom Games,T,Nintendo
FIFA Soccer 2005,GBA,2004,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,75.0,4.0,7.8,5.0,EA Canada,E,Nintendo
NHL 06,GC,2005,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,78.0,18.0,9.3,7.0,EA Canada,E10+,Nintendo
Adventure Time: The Secret of the Nameless Kingdom,3DS,2014,Action,Little Orbit,0.0,0.07,0.0,0.0,0.08,65.0,5.0,5.6,8.0,WayForward,E10+,Nintendo
Ninjabread Man,Wii,2007,Action,Popcorn Arcade,0.07,0.0,0.0,0.01,0.08,20.0,6.0,1.7,52.0,Data Design Interactive,E,Nintendo
Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,2004,Action,Ubisoft,0.06,0.02,0.0,0.0,0.08,78.0,25.0,8.0,11.0,Ubisoft,T,Nintendo
Swingerz Golf,GC,2002,Sports,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,72.0,11.0,9.3,4.0,Telenet,E,Nintendo
FIFA Soccer 2003,GC,2002,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,86.0,12.0,7.8,10.0,EA Canada,E,Nintendo
Smuggler's Run: Warzones,GC,2002,Misc,Take-Two Interactive,0.06,0.02,0.0,0.0,0.08,79.0,23.0,6.9,11.0,Rockstar San Diego,T,Nintendo
SafeCracker: The Ultimate Puzzle Adventure,Wii,2008,Puzzle,The Adventure Company,0.07,0.01,0.0,0.01,0.08,56.0,7.0,7.8,4.0,Kheops Studio,E,Nintendo
Warriors Orochi 3 Hyper,WiiU,2012,Action,Tecmo Koei,0.04,0.02,0.02,0.01,0.08,64.0,18.0,7.4,31.0,Omega Force,T,Nintendo
Big Mutha Truckers,GC,2003,Racing,Empire Interactive,0.06,0.02,0.0,0.0,0.08,63.0,5.0,8.2,6.0,Eutechnyx,T,Nintendo
Super Robot Taisen OG Saga: Endless Frontier,DS,2008,Role-Playing,Namco Bandai Games,0.07,0.0,0.0,0.01,0.08,73.0,22.0,9.0,22.0,Monolith Soft,T,Nintendo
Line Rider 2: Unbound,DS,2008,Puzzle,Deep Silver,0.07,0.0,0.0,0.01,0.08,59.0,23.0,5.6,5.0,InXile Entertainment,E,Nintendo
Harry Potter and the Sorcerer's Stone,GC,2003,Action,Electronic Arts,0.06,0.02,0.0,0.0,0.08,62.0,11.0,8.3,6.0,Warthog,E,Nintendo
TimeSplitters: Future Perfect,GC,2005,Shooter,Electronic Arts,0.06,0.02,0.0,0.0,0.08,82.0,32.0,9.1,41.0,Free Radical Design,M,Nintendo
The King of Fighters EX2: Howling Blood,GBA,2002,Fighting,Marvelous Interactive,0.06,0.02,0.0,0.0,0.08,80.0,10.0,9.1,10.0,Marvelous,T,Nintendo
Ice Age 2: The Meltdown,Wii,2006,Platform,Vivendi Games,0.06,0.01,0.0,0.01,0.08,66.0,9.0,7.8,5.0,Vivendi Games,E10+,Nintendo
Superman: Shadow of Apokolips,GC,2003,Action,Atari,0.06,0.02,0.0,0.0,0.08,66.0,7.0,7.3,8.0,Atari,E,Nintendo
Batman: Dark Tomorrow,GC,2003,Action,Kemco,0.06,0.02,0.0,0.0,0.08,29.0,14.0,3.2,19.0,Kemco,T,Nintendo
Tomb Raider: Legend,GC,2006,Action,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,78.0,6.0,7.8,8.0,Crystal Dynamics,T,Nintendo
Taz Wanted,GC,2002,Platform,Atari,0.06,0.02,0.0,0.0,0.08,61.0,5.0,7.0,5.0,Blitz Games,E,Nintendo
Evolution Worlds,GC,2002,Role-Playing,Ubisoft,0.06,0.02,0.0,0.0,0.08,63.0,20.0,8.0,10.0,Sting,E,Nintendo
Far Cry Vengeance,Wii,2006,Shooter,Ubisoft,0.06,0.01,0.0,0.01,0.08,38.0,23.0,5.3,53.0,Ubisoft Montreal,M,Nintendo
Code Lyoko: Fall of X.A.N.A.,DS,2008,Adventure,Game Factory,0.07,0.0,0.0,0.01,0.08,51.0,11.0,6.3,4.0,The Game Factory,E,Nintendo
Worms: A Space Oddity,Wii,2008,Strategy,THQ,0.06,0.02,0.0,0.01,0.08,64.0,26.0,4.3,13.0,Team 17,E10+,Nintendo
Worms: Open Warfare,DS,2006,Strategy,THQ,0.05,0.02,0.0,0.01,0.08,64.0,24.0,7.0,16.0,Team 17,E10+,Nintendo
Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003,Role-Playing,Sega,0.06,0.02,0.0,0.0,0.08,71.0,24.0,8.2,13.0,Sonic Team,T,Nintendo
TrackMania DS,DS,2008,Racing,Focus Home Interactive,0.06,0.01,0.0,0.01,0.08,75.0,38.0,6.9,12.0,Firebrand Games,E,Nintendo
WWE Crush Hour,GC,2003,Racing,THQ,0.06,0.02,0.0,0.0,0.08,55.0,14.0,7.0,5.0,Pacific Coast Power & Light,T,Nintendo
NHL Hitz 20-03,GC,2002,Sports,Midway Games,0.06,0.02,0.0,0.0,0.08,82.0,12.0,8.4,5.0,Midway,E,Nintendo
C.O.P.: The Recruit,DS,2009,Action,Ubisoft,0.05,0.02,0.0,0.01,0.08,55.0,38.0,7.5,13.0,Velez & Dubail,T,Nintendo
Soul Bubbles,DS,2008,Puzzle,Eidos Interactive,0.05,0.02,0.0,0.01,0.08,78.0,33.0,8.0,22.0,Mekensleep,E,Nintendo
Resident Evil 3: Nemesis,GC,2003,Action,Capcom,0.06,0.02,0.0,0.0,0.08,62.0,14.0,8.3,44.0,Capcom,M,Nintendo
