Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
Hail to the Chimp,X360,2008,Misc,Gamecock,0.05,0.0,0.0,0.0,0.06,52.0,23.0,6.1,7.0,Wideload Games Inc.,T,Microsoft
Rocket League,PC,2016,Sports,505 Games,0.01,0.04,0.0,0.0,0.06,86.0,20.0,8.2,580.0,Psyonix,E,Microsoft
Mirror's Edge,PC,2009,Platform,Electronic Arts,0.0,0.05,0.0,0.01,0.06,81.0,44.0,8.1,1026.0,EA DICE,T,Microsoft
Titan Quest,PC,2006,Role-Playing,THQ,0.01,0.04,0.0,0.01,0.06,77.0,51.0,8.1,387.0,Iron Lore Entertainment,T,Microsoft
Gothic 3,PC,2006,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,0.06,63.0,39.0,7.3,519.0,Piranha Bytes,T,Microsoft
7 Days to Die,XOne,2016,Action,Telltale Games,0.03,0.02,0.0,0.0,0.05,35.0,17.0,5.2,74.0,The Fun Pimps Entertainment LLC,M,Microsoft
Speed Kings,XB,2003,Racing,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,60.0,16.0,8.8,4.0,Climax Group,E,Microsoft
F1 2010,PC,2010,Racing,Codemasters,0.0,0.05,0.0,0.01,0.05,84.0,15.0,6.6,99.0,Codemasters Birmingham,E,Microsoft
Gladiator: Sword of Vengeance,XB,2003,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,65.0,25.0,7.1,7.0,Acclaim Studios Manchester,M,Microsoft
Sega Soccer Slam,XB,2002,Sports,Sega,0.04,0.01,0.0,0.0,0.05,80.0,15.0,8.5,10.0,Black Box,E,Microsoft
Front Mission Evolved,PC,2010,Shooter,Square Enix,0.05,0.0,0.0,0.0,0.05,63.0,13.0,5.1,48.0,Double Helix Games,T,Microsoft
Dynasty Warriors 5,XB,2005,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.05,66.0,22.0,8.0,4.0,Omega Force,T,Microsoft
Murdered: Soul Suspect,PC,2014,Action,Square Enix,0.0,0.05,0.0,0.0,0.05,59.0,22.0,7.4,379.0,Airtight Games,M,Microsoft
UEFA Euro 2004: Portugal,XB,2004,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,74.0,21.0,8.1,9.0,EA Canada,E,Microsoft
Airline Tycoon 2,PC,2011,Simulation,Kalypso Media,0.0,0.04,0.0,0.01,0.05,57.0,4.0,5.5,30.0,Kalypso,E,Microsoft
IL-2 Sturmovik: Cliffs of Dover,PC,2011,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05,60.0,13.0,7.1,114.0,1C: Maddox Games,T,Microsoft
NFL Blitz Pro,XB,2003,Sports,Midway Games,0.04,0.01,0.0,0.0,0.05,71.0,14.0,6.6,8.0,Midway,E,Microsoft
Wakeboarding Unleashed Featuring Shaun Murray,XB,2003,Sports,Activision,0.04,0.01,0.0,0.0,0.05,80.0,23.0,8.8,9.0,Shaba Games,E,Microsoft
Medal of Honor: Airborne,PC,2007,Shooter,Electronic Arts,0.0,0.04,0.0,0.01,0.05,78.0,38.0,7.3,204.0,Electronic Arts,T,Microsoft
Men of War: Assault Squad,PC,2011,Strategy,1C Company,0.01,0.03,0.0,0.01,0.05,77.0,21.0,8.2,93.0,"THQ, 1C, 1C Company",T,Microsoft
Dead Island Definitive Collection,XOne,2016,Action,Deep Silver,0.02,0.03,0.0,0.0,0.05,67.0,10.0,4.9,18.0,Techland,M,Microsoft
UEFA Champions League 2006-2007,X360,2007,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,72.0,27.0,8.2,10.0,EA Canada,E,Microsoft
F1 2015,PC,2015,Racing,Codemasters,0.0,0.05,0.0,0.0,0.05,61.0,13.0,3.6,63.0,Codemasters,E,Microsoft
Hunted: The Demon's Forge,PC,2011,Action,Bethesda Softworks,0.03,0.01,0.0,0.0,0.05,61.0,21.0,6.6,127.0,InXile Entertainment,M,Microsoft
Otogi 2: Immortal Warriors,XB,2003,Action,Sega,0.04,0.01,0.0,0.0,0.05,79.0,43.0,8.3,12.0,From Software,T,Microsoft
Lucha Libre AAA: Heroes del Ring,X360,2010,Fighting,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05,49.0,11.0,6.3,12.0,Immersion Software & Graphics,T,Microsoft
Tom Clancy's HAWX 2,PC,2010,Action,Ubisoft,0.0,0.04,0.0,0.01,0.05,66.0,12.0,3.8,47.0,Ubisoft,T,Microsoft
Fallout: Brotherhood of Steel,XB,2004,Role-Playing,Avalon Interactive,0.04,0.01,0.0,0.0,0.05,66.0,33.0,5.5,23.0,Interplay,M,Microsoft
IndyCar Series,XB,2003,Racing,Codemasters,0.04,0.01,0.0,0.0,0.05,71.0,8.0,7.8,5.0,Codemasters,E,Microsoft
Mortal Kombat X,PC,2015,Fighting,Warner Bros. Interactive Entertainment,0.01,0.04,0.0,0.0,0.05,76.0,10.0,5.1,475.0,High Voltage Software,M,Microsoft
Cities in Motion,PC,2011,Simulation,Paradox Interactive,0.0,0.04,0.0,0.01,0.05,70.0,20.0,7.7,105.0,Colossal Order,E,Microsoft
Bladestorm: Nightmare,XOne,2015,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,48.0,6.0,7.1,8.0,Omega Force,T,Microsoft
Sacred 3,X360,2014,Role-Playing,Deep Silver,0.03,0.02,0.0,0.0,0.05,51.0,11.0,4.1,42.0,Deep Silver,M,Microsoft
Venetica,PC,2009,Role-Playing,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,61.0,17.0,6.8,51.0,Deck 13,T,Microsoft
Operation Flashpoint: Dragon Rising,PC,2009,Shooter,Codemasters,0.02,0.03,0.0,0.01,0.05,76.0,29.0,4.9,539.0,Codemasters,M,Microsoft
Wasteland 2,XOne,2015,Role-Playing,Deep Silver,0.04,0.01,0.0,0.01,0.05,77.0,13.0,7.1,56.0,InXile Entertainment,M,Microsoft
MorphX,X360,2010,Shooter,505 Games,0.05,0.0,0.0,0.0,0.05,33.0,4.0,6.6,15.0,"Buka Entertainment, Targem Games",M,Microsoft
The Bureau: XCOM Declassified,PC,2013,Shooter,Take-Two Interactive,0.0,0.05,0.0,0.0,0.05,66.0,45.0,6.5,621.0,2K Marin,M,Microsoft
Phantom Crash,XB,2002,Simulation,Phantagram,0.03,0.01,0.01,0.0,0.05,74.0,23.0,8.3,14.0,Genki,T,Microsoft
Bejeweled Twist,PC,2008,Puzzle,PopCap Games,0.01,0.04,0.0,0.01,0.05,78.0,12.0,7.3,11.0,PopCap,E,Microsoft
Alias,XB,2004,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,64.0,37.0,6.0,4.0,Acclaim Studios Cheltenham,T,Microsoft
Arx Fatalis,XB,2003,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05,71.0,31.0,8.2,6.0,Arkane Studios,M,Microsoft
Zumba Fitness Core,X360,2012,Misc,505 Games,0.0,0.05,0.0,0.0,0.05,77.0,6.0,6.7,6.0,Zoe Mode,E10+,Microsoft
Star Wars: Republic Commando,PC,2005,Shooter,LucasArts,0.0,0.04,0.0,0.01,0.05,78.0,34.0,8.7,279.0,LucasArts,T,Microsoft
Plants vs. Zombies,PC,2009,Strategy,PopCap Games,0.0,0.04,0.0,0.01,0.05,87.0,41.0,8.9,891.0,PopCap,E10+,Microsoft
DiRT 2,PC,2009,Racing,Codemasters,0.0,0.04,0.0,0.01,0.05,89.0,22.0,8.2,352.0,Codemasters,T,Microsoft
Payday 2,PC,2013,Shooter,505 Games,0.04,0.0,0.0,0.01,0.05,79.0,51.0,3.4,3558.0,Overkill Software,M,Microsoft
Grand Ages: Medieval,PC,2015,Strategy,Kalypso Media,0.0,0.05,0.0,0.0,0.05,63.0,11.0,5.4,52.0,Gaming Minds Studios,T,Microsoft
Plants vs. Zombies: Garden Warfare 2,PC,2016,Shooter,Electronic Arts,0.0,0.04,0.0,0.0,0.05,82.0,6.0,7.5,44.0,PopCap,E10+,Microsoft
Singularity,PC,2010,Shooter,Mastertronic,0.0,0.04,0.0,0.01,0.05,76.0,36.0,7.7,326.0,Raven Software,M,Microsoft
Deadliest Catch: Alaskan Storm,X360,2008,Sports,Navarre Corp,0.04,0.0,0.0,0.0,0.05,56.0,14.0,5.9,15.0,Liquid Dragon Studios,T,Microsoft
Crime Life: Gang Wars,XB,2005,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,30.0,19.0,3.4,9.0,Hothouse Creations,M,Microsoft
Rugby 2005,XB,2005,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,75.0,20.0,7.7,11.0,HB Studios Multimedia,E,Microsoft
"Warhammer 40,000: Dawn of War",PC,2004,Strategy,THQ,0.01,0.03,0.0,0.01,0.05,86.0,51.0,8.8,295.0,Relic,M,Microsoft
Freelancer,PC,2003,Simulation,Microsoft Game Studios,0.02,0.02,0.0,0.01,0.05,85.0,39.0,9.0,185.0,Digital Anvil,T,Microsoft
LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,0.02,0.03,0.0,0.01,0.05,66.0,13.0,8.0,19.0,Traveller's Tales,E10+,Microsoft
Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004,Action,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.05,84.0,37.0,8.3,16.0,Tecmo,M,Microsoft
The Lord of the Rings: The Battle for Middle-Earth II,X360,2006,Strategy,Electronic Arts,0.0,0.04,0.0,0.0,0.05,79.0,50.0,7.5,83.0,EA LA,T,Microsoft
Need for Speed Carbon,PC,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,78.0,17.0,7.2,249.0,Black Box,E10+,Microsoft
Colin McRae Rally 2005,XB,2004,Racing,Codemasters,0.04,0.01,0.0,0.0,0.05,83.0,35.0,7.5,6.0,Codemasters,E,Microsoft
Empire Earth,PC,2001,Strategy,Vivendi Games,0.0,0.04,0.0,0.01,0.05,81.0,23.0,8.2,126.0,Stainless Steel Studios,T,Microsoft
Worms Reloaded,PC,2010,Strategy,Team17 Software,0.0,0.04,0.0,0.01,0.05,79.0,28.0,6.8,185.0,Team 17,E10+,Microsoft
StarCraft,PC,1998,Strategy,Activision,0.0,0.04,0.0,0.01,0.05,88.0,15.0,9.1,813.0,Blizzard Entertainment,T,Microsoft
Kakuto Chojin,XB,2002,Fighting,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.05,46.0,26.0,7.2,17.0,DreamFactory,T,Microsoft
Need for Speed Underground,PC,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,82.0,24.0,8.3,307.0,Black Box,E,Microsoft
Raze's Hell,XB,2005,Shooter,Majesco Entertainment,0.04,0.01,0.0,0.0,0.05,71.0,37.0,8.1,8.0,Artech Studios,M,Microsoft
Far Cry,PC,2004,Shooter,Ubisoft,0.0,0.04,0.0,0.01,0.05,89.0,72.0,8.1,724.0,Crytek,M,Microsoft
NightCaster II: Equinox,XB,2002,Action,Jaleco,0.03,0.01,0.0,0.0,0.05,46.0,12.0,7.0,4.0,Jaleco Entertainment,T,Microsoft
Ship Simulator Extremes,PC,2010,Simulation,Paradox Interactive,0.0,0.04,0.0,0.01,0.05,49.0,5.0,6.2,27.0,VSTEP,E,Microsoft
Pro Evolution Soccer 2017,XOne,2016,Sports,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.05,87.0,12.0,6.1,84.0,Konami,E,Microsoft
FIFA Soccer 10,PC,2009,Sports,Electronic Arts,0.0,0.04,0.0,0.01,0.05,72.0,14.0,3.8,59.0,EA Sports,E,Microsoft
The Sims,PC,2000,Simulation,Electronic Arts,0.01,0.03,0.0,0.01,0.05,92.0,38.0,7.9,451.0,Maxis,T,Microsoft
FIFA Manager 12,PC,2011,Sports,Electronic Arts,0.0,0.03,0.0,0.01,0.05,72.0,11.0,3.9,24.0,Bright Future GmbH,E,Microsoft
Cabela's Trophy Bucks,X360,2007,Sports,Activision Value,0.04,0.0,0.0,0.0,0.05,39.0,4.0,3.0,4.0,FUN Labs,T,Microsoft
XCOM 2,XOne,2016,Strategy,Take-Two Interactive,0.02,0.02,0.0,0.0,0.05,87.0,17.0,8.1,40.0,Firaxis Games,T,Microsoft
Yaiba: Ninja Gaiden Z,X360,2014,Action,Tecmo Koei,0.03,0.01,0.0,0.0,0.05,50.0,20.0,5.3,43.0,"Spark Unlimited, comcept",M,Microsoft
Rock of the Dead,X360,2010,Shooter,Conspiracy Entertainment,0.04,0.0,0.0,0.0,0.05,48.0,7.0,4.8,4.0,Epicenter Studios,T,Microsoft
Rapala Fishing Frenzy 2009,X360,2008,Sports,Activision,0.04,0.0,0.0,0.0,0.05,41.0,5.0,7.2,6.0,FUN Labs,E,Microsoft
Company of Heroes,PC,2006,Strategy,THQ,0.0,0.04,0.0,0.01,0.05,93.0,55.0,8.8,1128.0,Relic,M,Microsoft
Silent Hunter: Wolves of the Pacific,PC,2007,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05,79.0,22.0,6.9,40.0,Ubisoft Romania,T,Microsoft
Wrath Unleashed,XB,2004,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.05,69.0,32.0,7.0,4.0,Double Helix Games,T,Microsoft
The Bible Game,XB,2005,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,60.0,6.0,2.7,13.0,Crave,E,Microsoft
Yager,XB,2003,Shooter,THQ,0.03,0.01,0.0,0.0,0.05,70.0,19.0,9.3,9.0,Yager,T,Microsoft
Futurama,XB,2003,Platform,SCi,0.03,0.01,0.0,0.0,0.05,58.0,21.0,6.9,14.0,UDS,T,Microsoft
Supreme Commander,PC,2007,Strategy,THQ,0.0,0.04,0.0,0.01,0.05,86.0,44.0,8.3,263.0,Gas Powered Games,E10+,Microsoft
Wolfenstein,PC,2009,Shooter,Activision,0.01,0.03,0.0,0.01,0.05,74.0,41.0,7.3,261.0,"id Software, Raven Software",M,Microsoft
Microsoft Train Simulator,PC,2001,Simulation,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,84.0,16.0,8.4,21.0,Kuju Entertainment,E,Microsoft
Resident Evil 6,XOne,2016,Shooter,Capcom,0.04,0.0,0.0,0.0,0.05,63.0,12.0,6.3,34.0,Capcom,M,Microsoft
Mafia,PC,2002,Action,Take-Two Interactive,0.0,0.04,0.0,0.01,0.04,88.0,27.0,9.1,863.0,Illusion Softworks,M,Microsoft
Operation Flashpoint: Elite,XB,2005,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.04,64.0,24.0,8.3,27.0,Bohemia Interactive,T,Microsoft
Virtua Tennis 3,X360,2007,Sports,Sega,0.03,0.01,0.0,0.0,0.04,80.0,34.0,6.8,26.0,Sumo Digital,E,Microsoft
Tropico 3,PC,2009,Strategy,Kalypso Media,0.0,0.04,0.0,0.01,0.04,79.0,48.0,8.1,184.0,Haemimont,T,Microsoft
Life is Strange,PC,2016,Adventure,Square Enix,0.01,0.04,0.0,0.0,0.04,83.0,15.0,8.6,1620.0,DONTNOD Entertainment,M,Microsoft
Pro Evolution Soccer 2016,PC,2015,Sports,Konami Digital Entertainment,0.0,0.04,0.0,0.0,0.04,76.0,12.0,4.3,286.0,Konami,E,Microsoft
Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,0.03,0.01,0.0,0.0,0.04,55.0,14.0,6.0,38.0,PlatinumGames,T,Microsoft
Runaway: A Twist of Fate,PC,2009,Adventure,Focus Home Interactive,0.0,0.04,0.0,0.01,0.04,79.0,15.0,8.2,40.0,Pendulo Studios,T,Microsoft
FlatOut 2,XB,2006,Racing,Empire Interactive,0.03,0.01,0.0,0.0,0.04,73.0,38.0,7.3,8.0,Bugbear,T,Microsoft
Tom Clancy's HAWX,PC,2009,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,70.0,23.0,7.3,125.0,Ubisoft Romania,T,Microsoft
Enemy Front,X360,2014,Shooter,Namco Bandai Games,0.02,0.02,0.0,0.0,0.04,35.0,8.0,5.8,78.0,CI Games,M,Microsoft
Dai Senryaku VII: Modern Military Tactics,XB,2003,Strategy,Kool Kizz,0.03,0.01,0.0,0.0,0.04,74.0,11.0,8.8,6.0,SystemSoft,E,Microsoft
City Life: World Edition,PC,2007,Simulation,Monte Christo Multimedia,0.0,0.04,0.0,0.0,0.04,75.0,7.0,8.2,9.0,Monte Cristo Multimedia,E,Microsoft
WarTech: Senko no Ronde,X360,2006,Fighting,Ubisoft,0.04,0.0,0.0,0.0,0.04,60.0,33.0,6.1,7.0,G.Rev,T,Microsoft
IL-2 Sturmovik: 1946,PC,2006,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.04,86.0,9.0,8.8,115.0,1C: Maddox Games,T,Microsoft
Praetorians,PC,2003,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04,78.0,23.0,8.2,38.0,Pyro Studios,T,Microsoft
Outlaw Tennis,XB,2005,Sports,Global Star,0.03,0.01,0.0,0.0,0.04,66.0,45.0,7.7,6.0,Hypnotix,M,Microsoft
Brothers: A Tale of Two Sons,XOne,2015,Adventure,505 Games,0.03,0.01,0.0,0.0,0.04,81.0,6.0,8.9,26.0,Starbreeze,T,Microsoft
Attack of the Movies 3D,X360,2010,Shooter,Majesco Entertainment,0.04,0.0,0.0,0.0,0.04,38.0,8.0,1.7,10.0,Panic Button,T,Microsoft
Secret Files: Tunguska,PC,2006,Adventure,DreamCatcher Interactive,0.0,0.04,0.0,0.0,0.04,66.0,26.0,7.4,38.0,Fusionsphere Systems,T,Microsoft
NASCAR 07,XB,2006,Racing,Electronic Arts,0.03,0.01,0.0,0.0,0.04,72.0,26.0,7.0,4.0,EA Tiburon,E,Microsoft
Bloody Roar Extreme,XB,2003,Fighting,Hudson Soft,0.03,0.01,0.0,0.0,0.04,61.0,22.0,8.6,9.0,Eighting/Raizing,T,Microsoft
Split/Second,PC,2010,Racing,Disney Interactive Studios,0.0,0.04,0.0,0.01,0.04,79.0,18.0,8.2,116.0,Black Rock Studio,E10+,Microsoft
Resident Evil 6,PC,2012,Shooter,Capcom,0.0,0.04,0.0,0.0,0.04,69.0,18.0,5.9,868.0,"Capcom, QLOC",M,Microsoft
Need for Speed: ProStreet,PC,2007,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.04,70.0,18.0,5.9,163.0,EA Games,E10+,Microsoft
The Sims Deluxe,PC,2002,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04,92.0,6.0,8.2,77.0,Maxis,T,Microsoft
LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,0.02,0.02,0.0,0.0,0.04,78.0,14.0,7.7,35.0,Traveller's Tales,E10+,Microsoft
The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04,76.0,23.0,7.7,40.0,Maxis,T,Microsoft
Deadliest Warrior: Ancient Combat,X360,2012,Fighting,Cloud Imperium Games Corporation,0.04,0.0,0.0,0.0,0.04,37.0,5.0,6.3,4.0,"Pipeworks Software, Inc.",M,Microsoft
Blood Bowl,PC,2009,Sports,Focus Home Interactive,0.02,0.02,0.0,0.0,0.04,72.0,34.0,6.5,57.0,Cyanide,T,Microsoft
Port Royale 2,PC,2004,Strategy,Ascaron Entertainment GmbH,0.0,0.03,0.0,0.01,0.04,75.0,20.0,7.7,40.0,Ascaron Entertainment GmbH,T,Microsoft
Star Trek: Shattered Universe,XB,2004,Simulation,Global Star,0.03,0.01,0.0,0.0,0.04,41.0,21.0,4.0,10.0,Starsphere Interactive,E,Microsoft
Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,0.0,0.03,0.0,0.01,0.04,70.0,42.0,7.2,204.0,Relic,M,Microsoft
Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.02,0.0,0.01,0.04,78.0,21.0,8.5,353.0,Capcom,M,Microsoft
Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0.0,0.03,0.0,0.01,0.04,77.0,41.0,7.9,349.0,Nival Interactive,T,Microsoft
Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.04,84.0,25.0,8.7,119.0,Ensemble Studios,T,Microsoft
Virtua Tennis 4,PC,2011,Sports,Sega,0.0,0.03,0.0,0.01,0.04,66.0,5.0,7.3,43.0,Sega,E,Microsoft
Shattered Union,XB,2005,Strategy,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,66.0,17.0,6.9,7.0,PopTop Software,T,Microsoft
Terraria,XOne,2014,Action,505 Games,0.0,0.04,0.0,0.0,0.04,84.0,5.0,7.7,29.0,Engine Software,T,Microsoft
Company of Heroes: Opposing Fronts,PC,2007,Strategy,THQ,0.01,0.03,0.0,0.01,0.04,87.0,36.0,8.6,235.0,Relic,M,Microsoft
Worms 4: Mayhem,XB,2005,Strategy,Codemasters,0.03,0.01,0.0,0.0,0.04,69.0,27.0,9.2,6.0,Team 17,T,Microsoft
Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,0.01,0.02,0.0,0.01,0.04,89.0,30.0,9.0,274.0,Big Huge Games,T,Microsoft
Men of War: Vietnam,PC,2011,Strategy,Unknown,0.0,0.03,0.0,0.01,0.04,68.0,19.0,4.9,35.0,Best Way,T,Microsoft
Imperial Glory,PC,2005,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04,69.0,28.0,8.4,73.0,Pyro Studios,T,Microsoft
Samurai Warriors 2: Empires,X360,2007,Action,Tecmo Koei,0.03,0.0,0.01,0.0,0.04,53.0,29.0,8.5,13.0,Omega Force,T,Microsoft
Patrician IV,PC,2010,Strategy,Kalypso Media,0.03,0.0,0.0,0.0,0.04,66.0,18.0,6.4,34.0,Gaming Minds Studios,E,Microsoft
Resident Evil: Revelations,PC,2013,Action,Capcom,0.0,0.04,0.0,0.0,0.04,77.0,12.0,7.0,342.0,Capcom,M,Microsoft
The Da Vinci Code,XB,2006,Action,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,52.0,34.0,2.8,5.0,Double Helix Games,T,Microsoft
Pure Pinball,XB,2004,Misc,XS Games,0.03,0.01,0.0,0.0,0.04,68.0,11.0,8.5,6.0,Iridon Interactive AB,E,Microsoft
Grand Theft Auto: Vice City,PC,2003,Action,Take-Two Interactive,0.0,0.03,0.0,0.01,0.04,94.0,30.0,8.8,1520.0,Rockstar North,M,Microsoft
CSI: Fatal Conspiracy,PC,2010,Adventure,Ubisoft,0.0,0.03,0.0,0.01,0.04,47.0,5.0,5.5,6.0,Telltale Games,M,Microsoft
Bomberman: Act Zero,X360,2006,Puzzle,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04,34.0,41.0,2.2,42.0,Hudson,T,Microsoft
Empire Earth III,PC,2007,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,50.0,40.0,2.8,53.0,Mad Doc Software,T,Microsoft
Resident Evil: Operation Raccoon City,PC,2012,Action,Capcom,0.0,0.03,0.0,0.01,0.04,48.0,8.0,3.8,188.0,Slant Six,M,Microsoft
Dreamfall: The Longest Journey,XB,2006,Adventure,Empire Interactive,0.03,0.01,0.0,0.0,0.04,73.0,42.0,8.8,24.0,Funcom,M,Microsoft
JASF: Jane's Advanced Strike Fighters,PC,2011,Simulation,Deep Silver,0.02,0.01,0.0,0.0,0.04,48.0,4.0,3.1,14.0,Trickstar Games,T,Microsoft
Colin McRae Rally 3,XB,2002,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,86.0,25.0,7.4,14.0,Codemasters,E,Microsoft
Stoked: Big Air Edition,X360,2009,Sports,Namco Bandai Games,0.02,0.02,0.0,0.0,0.04,72.0,21.0,7.7,16.0,Bongfish,T,Microsoft
LEGO Jurassic World,PC,2015,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,72.0,8.0,7.1,31.0,TT Games,E10+,Microsoft
Pro Race Driver,XB,2003,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,80.0,17.0,7.5,4.0,Codemasters,T,Microsoft
The Movies,PC,2005,Simulation,Activision,0.01,0.03,0.0,0.01,0.04,84.0,62.0,8.3,131.0,Lionhead Studios,T,Microsoft
Supreme Commander: Forged Alliance,PC,2007,Strategy,THQ,0.01,0.02,0.0,0.0,0.04,81.0,35.0,8.9,219.0,Gas Powered Games,E10+,Microsoft
Lost Planet 3,PC,2013,Shooter,Capcom,0.0,0.04,0.0,0.0,0.04,61.0,17.0,6.2,210.0,Spark Unlimited,T,Microsoft
Castlevania: Lords of Shadow 2,PC,2014,Action,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.7,498.0,Mercury Steam,M,Microsoft
Halo: Combat Evolved,PC,2003,Shooter,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.04,83.0,40.0,7.4,396.0,Gearbox Software,M,Microsoft
Worms: Ultimate Mayhem,PC,2011,Strategy,Unknown,0.0,0.03,0.0,0.0,0.04,66.0,4.0,7.8,48.0,Team 17,E10+,Microsoft
Caesar IV,PC,2006,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,74.0,32.0,7.6,43.0,Tilted Mill,E10+,Microsoft
APB Reloaded,PC,2011,Role-Playing,Iceberg Interactive,0.02,0.01,0.0,0.0,0.04,56.0,12.0,5.7,269.0,"Reloaded Productions, Reloaded Games Inc.",M,Microsoft
Harry Potter and the Order of the Phoenix,PC,2007,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,63.0,11.0,7.1,34.0,EA Games,E10+,Microsoft
Scarface: The World is Yours,PC,2006,Action,Vivendi Games,0.01,0.02,0.0,0.0,0.04,73.0,18.0,7.5,57.0,Radical Entertainment,M,Microsoft
Harry Potter and the Prisoner of Azkaban,PC,2004,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,67.0,19.0,7.2,50.0,KnowWonder,E,Microsoft
Saints Row 2,PC,2009,Action,THQ,0.0,0.03,0.0,0.01,0.04,72.0,24.0,6.8,380.0,"Volition Inc., CD Projekt Red Studio, CD Projekt, CD Projekt Localisation Centre",M,Microsoft
Trine 2,PC,2011,Platform,Focus Home Interactive,0.0,0.03,0.0,0.01,0.04,84.0,55.0,8.4,667.0,"Frozenbyte, Inc.",E10+,Microsoft
Homefront: The Revolution,PC,2016,Shooter,Deep Silver,0.01,0.02,0.0,0.0,0.04,54.0,48.0,3.5,284.0,Deep Silver Dambuster Studios,M,Microsoft
RLH: Run Like Hell,XB,2003,Shooter,Avalon Interactive,0.03,0.01,0.0,0.0,0.04,55.0,22.0,8.0,5.0,Digital Mayhem,M,Microsoft
Obscure,XB,2004,Adventure,MC2 Entertainment,0.03,0.01,0.0,0.0,0.04,66.0,29.0,8.4,9.0,Hydravision,M,Microsoft
Just Dance 2017,XOne,2016,Misc,Ubisoft,0.03,0.0,0.0,0.0,0.04,75.0,5.0,8.0,6.0,Ubisoft Paris,E10+,Microsoft
World of Goo,PC,2008,Puzzle,2D Boy,0.0,0.03,0.0,0.01,0.04,90.0,26.0,8.5,607.0,2D Boy,E,Microsoft
Secret Files 2: Puritas Cordis,PC,2009,Adventure,Deep Silver,0.0,0.03,0.0,0.0,0.04,64.0,14.0,7.1,17.0,"Fusionsphere Systems, Animation Arts",T,Microsoft
Railroad Tycoon 3,PC,2003,Strategy,Gathering of Developers,0.0,0.03,0.0,0.0,0.04,80.0,19.0,7.7,57.0,PopTop Software,E,Microsoft
S.T.A.L.K.E.R.: Clear Sky,PC,2008,Shooter,Deep Silver,0.0,0.03,0.0,0.01,0.04,75.0,47.0,7.7,478.0,GSC Game World,M,Microsoft
